_id,createdAt,isActive,pbrand,pcategory,pdesc,pidealfor,pimage,pmrp,pname,pprice
6410293a82e66dc81547f2cc,2023-03-03T13:55:11.655+00:151,TRUE,98 Degree North,Sweaters,Women Ribbed Pullover,Women,http://assets.myntassets.com/assets/images/15187646/2021/8/18/29d6bb52-f705-411d-a741-54ece455eb60162928903395098DegreeNorthsBlackFullSleevesSweater1.jpg,2099,98 Degree North Women Black Ribbed Pure Cotton Lon,881
6410293a82e66dc81547f2cd,2023-03-03T13:55:11.655+00:152,TRUE,SASSAFRAS,Sweatshirts,Puff Faux Fur Sweatshirt,Women,http://assets.myntassets.com/assets/images/12737904/2020/10/19/7f550f4b-8a3d-4cac-bb53-6537161754711603103037956-SASSAFRAS-Women-Sweatshirts-1101603103036418-1.jpg,1999,SASSAFRAS Women Off-White Puff Sleeve Faux Fur Sol,799
6410293a82e66dc81547f2ce,2023-03-03T13:55:11.655+00:153,TRUE,Roadster,Sweatshirts,Colourblock Sweatshirt,Women,http://assets.myntassets.com/assets/images/6011904/2019/10/28/b57deac4-0985-4f06-9f7f-050bf640517a1572253987991-Roadster-Women-Teal-Blue-Colourblock-Sweatshirt-463157225398-1.jpg,1499,Roadster Women Teal Blue Colourblock Sweatshirt,374
6410293a82e66dc81547f2cf,2023-03-03T13:55:11.655+00:154,TRUE,H&M,Sweatshirts,Black Zip-through hoodie,Women,http://assets.myntassets.com/assets/images/15808988/2021/10/13/2a712b7a-8c67-4c12-825b-28625fea6c9b1634099388336Zip-throughhoodie1.jpg,1499,H&M Women Black Zip-through hoodie,1499
6410293a82e66dc81547f2d0,2023-03-03T13:55:11.655+00:155,TRUE,Tokyo Talkies,Sweaters,Women Pullover,Women,http://assets.myntassets.com/assets/images/20502108/2022/10/22/3bddc169-fb44-43ff-aa9c-8ec151a7df2d1666457286893TokyoTalkiesWomenTealPullover1.jpg,3199,Tokyo Talkies Women Teal Pullover,607
6410293a82e66dc81547f2d1,2023-03-03T13:55:11.655+00:156,TRUE,Roadster,Sweaters,Women  Self-Design Pullover,Women,http://assets.myntassets.com/assets/images/5447293/2018/11/12/4027b703-a441-402b-ad7a-c175adf073ad1542011575754-Roadster-Women-Green-Self-Design-Pullover-3521542011574006-1.jpg,1499,Roadster Women Green Self-Design Pullover,599
6410293a82e66dc81547f2d2,2023-03-03T13:55:11.655+00:157,TRUE,Mast & Harbour,Sweaters,Women Self Design Sweater,Women,http://assets.myntassets.com/assets/images/5633354/2018/10/23/335dd818-65c8-4011-98d8-0d786b86e5701540288786914-Mast--Harbour-Women-Peach-Coloured-Self-Design-Pullover-8511540288786754-1.jpg,2499,Mast & Harbour Women Peach-Coloured Self Design Pu,699
6410293a82e66dc81547f2d3,2023-03-03T13:55:11.655+00:158,TRUE,H&M,Sweaters,Jumper,Women,http://assets.myntassets.com/assets/images/15809044/2021/10/13/e74be697-3a2e-4ff1-9ef1-a03ed1d8ff1e1634063790287Jumper1.jpg,799,H&M Women Black Solid Acrylic Jumper,799
6410293a82e66dc81547f2d4,2023-03-03T13:55:11.655+00:159,TRUE,Roadster,Sweatshirts,Women Hooded Sweatshirt,Women,http://assets.myntassets.com/assets/images/6011833/2018/10/24/2c24a4d2-bc90-4f53-a13d-66def70ecab21540384259794-Roadster-Women-Sweatshirts-431540384259675-1.jpg,1699,Roadster Women Burgundy Solid Hooded Sweatshirt,509
6410293a82e66dc81547f2d5,2023-03-03T13:55:11.655+00:160,TRUE,Tokyo Talkies,Sweaters,Women Cardigan Sweater,Women,http://assets.myntassets.com/assets/images/20566590/2022/11/1/cd6648ab-e6c4-4a46-9dae-8438a30b6a191667243474152Sweaters1.jpg,3199,Tokyo Talkies Women Maroon Long Sleeve Cardigan Sw,895
6410293a82e66dc81547f2d6,2023-03-03T13:55:11.655+00:161,TRUE,H&M,Sweaters,Women Fine-Knit Cardigan,Women,http://assets.myntassets.com/assets/images/21326284/2022/12/27/6f7e5cfd-caaf-4b45-b478-009ee82089b11672164128815Fine-knitcardigan1.jpg,799,H&M Women Fine-Knit Cardigan,559
6410293a82e66dc81547f2d7,2023-03-03T13:55:11.655+00:162,TRUE,Kalt,Sweaters,Women Cable Knit Cardigan,Women,http://assets.myntassets.com/assets/images/18989528/2022/7/6/3ea99709-f586-441f-a234-2e5a322440de1657105768049KaltWomenTealCableKnitCardigan1.jpg,2500,Kalt Women Teal  Round Neck Cable Knit Cardigan,1300
6410293a82e66dc81547f2d8,2023-03-03T13:55:11.655+00:163,TRUE,Fame Forever by Lifestyle,Sweatshirts,Women Pure Cotton Sweatshirt,Women,http://assets.myntassets.com/assets/images/21131790/2022/12/8/78b34738-1d34-48a7-acc7-4feaa7dad4b71670511456735FameForeverbyLifestyleBlueSweatshirtsCotton1.jpg,899,Fame Forever by Lifestyle Women Pure Cotton Sweats,809
6410293a82e66dc81547f2d9,2023-03-03T13:55:11.655+00:164,TRUE,Tokyo Talkies,Sweaters,Women Turtle Neck Pullover,Women,http://assets.myntassets.com/assets/images/20083676/2022/9/19/3d24e53b-6c91-47ad-9087-f5bda0b3835e1663600253615Sweaters1.jpg,3199,Tokyo Talkies Women Beige  Turtle Neck  Pullover,607
6410293a82e66dc81547f2da,2023-03-03T13:55:11.655+00:165,TRUE,Roadster,Sweaters,Women Cable Knit Pullover,Women,http://assets.myntassets.com/assets/images/19798116/2022/9/9/bf5314fa-1208-4c4c-9945-9af4452ddc431662728283802-Computerised-Cable-Knit-Pattern-Sweater-291662728283275-1.jpg,1899,Roadster Women Magenta Cable Knit Acrylic Pullover,854
6410293a82e66dc81547f2db,2023-03-03T13:55:11.655+00:166,TRUE,98 Degree North,Sweaters,Women Ribbed Pullover,Women,http://assets.myntassets.com/assets/images/15187606/2021/8/18/81a0a518-ba40-4782-9908-c3e96ac5ce76162928978709998DegreeNorthsWhiteFullSleevesSweater1.jpg,2099,98 Degree North Women White Ribbed Pullover,881
6410293a82e66dc81547f2dc,2023-03-03T13:55:11.655+00:167,TRUE,Tokyo Talkies,Sweaters,Women Cable Knit Cardigan,Women,http://assets.myntassets.com/assets/images/20631224/2022/11/5/420f86b3-75a6-4080-aefb-f955a0eed13d1667592716316Sweaters1.jpg,3199,Tokyo Talkies Women Black Cable Knit Acrylic Cardi,607
6410293a82e66dc81547f2dd,2023-03-03T13:55:11.655+00:168,TRUE,Styli,Sweatshirts,Hooded Cotton Sweatshirt,Women,http://assets.myntassets.com/assets/images/21284938/2022/12/22/4d568b2f-783c-4978-a2a0-866b2750502e1671732398845StyliWomenPinkHoodedSweatshirt1.jpg,699,Styli Women Hooded Cotton Sweatshirt,699
6410293a82e66dc81547f2de,2023-03-03T13:55:11.655+00:169,TRUE,Roadster,Sweatshirts,Women Solid Sweatshirt,Women,http://assets.myntassets.com/assets/images/1862348/2022/10/20/adb1776a-a443-4720-b6d8-ff35e194eca21666252340102-Roadster-Women-Olive-Green-Solid-Sweatshirt-431666252339481-1.jpg,1499,Roadster Women Olive Green Solid Sweatshirt,374
6410293a82e66dc81547f2df,2023-03-03T13:55:11.655+00:170,TRUE,H&M,Sweaters,Women Rib-Knit Sweater Vest,Women,http://assets.myntassets.com/assets/images/19410098/2022/8/6/6f32fd81-b265-4c5b-ae7a-dc18a815de2e1659773669754Rib-knitsweatervest1.jpg,799,H&M Women Black Rib-Knit Sweater Vest,599
6410293a82e66dc81547f2e0,2023-03-03T13:55:11.655+00:171,TRUE,Tokyo Talkies,Sweaters,Women Ribbed Pullover,Women,http://assets.myntassets.com/assets/images/10990260/2021/7/27/4cc39ec5-a8db-4013-9195-4647b2d880791627373178703TokyoTalkiesWomenBeigeRibbedPullover1.jpg,1699,Tokyo Talkies Women Beige Ribbed Pullover,458
6410293a82e66dc81547f2e1,2023-03-03T13:55:11.655+00:172,TRUE,Roadster,Sweatshirts,Colourblock Sweatshirt,Women,http://assets.myntassets.com/assets/images/6011912/2018/9/29/6768aec1-9cd9-4820-82df-856b5cf2e8cb1538220832293-Roadster-Women-Black-Solid-Sweatshirt-351538220832161-1.jpg,1499,Roadster Women Black Colourblock Sweatshirt,449
6410293a82e66dc81547f2e2,2023-03-03T13:55:11.655+00:173,TRUE,Styli,Sweaters,Women Front Open Longline,Women,http://assets.myntassets.com/assets/images/21157394/2022/12/12/2bcaac13-5eb0-41b1-bdba-fc430ec41ff71670817816402LonglineOpenFrontRegularFitCardigan1.jpg,2449,Styli Women Front Open Longline,2081
6410293a82e66dc81547f2e3,2023-03-03T13:55:11.655+00:174,TRUE,Tokyo Talkies,Sweaters,Women Solid Crop Pullover,Women,http://assets.myntassets.com/assets/images/20237462/2022/9/30/c89cddf5-dc10-4b6f-8077-f9bc219f90991664547992368TokyoTalkiesWomenBlueCableKnitPullover1.jpg,2899,Tokyo Talkies Women Solid Crop Pullover,579
6410293a82e66dc81547f2e4,2023-03-03T13:55:11.655+00:175,TRUE,H&M,Sweaters,Women Polo-Neck Jumper,Women,http://assets.myntassets.com/assets/images/21032096/2022/12/2/148350c5-5ab9-4b98-a4c7-0468d40faac61669962245631Polo-neckjumper1.jpg,2999,H&M Women Polo-Neck Jumper,1649
6410293a82e66dc81547f2e5,2023-03-03T13:55:11.655+00:176,TRUE,Roadster,Sweaters,Women Solid Pullover,Women,http://assets.myntassets.com/assets/images/12562880/2020/10/31/76aeb874-7517-48d1-9c45-597c18ac77581604119424484-Roadster-Women-Sweaters-7271604119423321-1.jpg,1099,Roadster Women Peach-Coloured Solid Pullover,439
6410293a82e66dc81547f2e6,2023-03-03T13:55:11.655+00:177,TRUE,STREET 9,Sweaters,Women Ribbed Pullover Sweater,Women,http://assets.myntassets.com/assets/images/20235300/2022/9/30/14ab02a2-5617-40ce-8a52-e9413e09618a1664543061546STREET9WomenFuchsiaRibbedLonglinePullover1.jpg,2599,STREET 9 Women Fuchsia Ribbed Pullover Sweater,909
6410293a82e66dc81547f2e7,2023-03-03T13:55:11.655+00:178,TRUE,Tokyo Talkies,Sweaters,Women Solid Crop Pullover,Women,http://assets.myntassets.com/assets/images/20237464/2022/9/30/6a04c2b3-c6b3-4a4a-ad64-10cfb8418e9a1664548049975TokyoTalkiesWomenBlueRibbedPullover1.jpg,2899,Tokyo Talkies Women Solid Crop Pullover,579
6410293a82e66dc81547f2e8,2023-03-03T13:55:11.655+00:179,TRUE,FOREVER 21,Sweaters,Women Cotton Pullover Sweater,Women,http://assets.myntassets.com/assets/images/21211806/2022/12/16/525d3656-e3f7-49f6-ba1c-a13ed24bfc311671160264844Forever21SolidSweaterTops1.jpg,1899,FOREVER 21 Women Colourblocked Cotton Pullover Swe,1139
6410293a82e66dc81547f2e9,2023-03-03T13:55:11.655+00:180,TRUE,H&M,Sweaters,Women Rib-Knit Sweater Vest,Women,http://assets.myntassets.com/assets/images/21285280/2022/12/23/6f1158f3-d8f3-4089-b774-ae0ed83551e61671761547536Rib-knitsweatervest1.jpg,799,H&M Women Rib-Knit Acrylic Sweater Vest,519
6410293a82e66dc81547f2ea,2023-03-03T13:55:11.655+00:181,TRUE,Tokyo Talkies,Sweaters,Women High Neck Pullover,Women,http://assets.myntassets.com/assets/images/20254200/2022/10/3/60191529-01b0-4906-88f2-396757ed773e1664791232225TokyoTalkiesWomenBlackPullover1.jpg,2199,Tokyo Talkies Women Black High Neck Pullover,549
6410293a82e66dc81547f2eb,2023-03-03T13:55:11.655+00:182,TRUE,all about you,Sweaters,Women Self-Design Pullover,Women,http://assets.myntassets.com/assets/images/12258950/2020/10/12/138dfbb0-65b9-4f65-8953-dcd9fccf13ab1602495177874-all-about-you-Women-Sweaters-7201602495176507-1.jpg,2499,all about you Women Neon Pink Self-Design Pullover,699
6410293a82e66dc81547f2ec,2023-03-03T13:55:11.655+00:183,TRUE,H&M,Sweaters,Rib-knit Polo-Neck Jumper,Women,http://assets.myntassets.com/assets/images/21285290/2022/12/23/6c9a4fcc-2ba8-4428-8106-d60d120cc4361671761551607Rib-knitpolo-neckjumper1.jpg,1499,H&M Women Rib-knit Polo-Neck Jumper,1499
6410293a82e66dc81547f2ed,2023-03-03T13:55:11.655+00:184,TRUE,FOREVER 21,Sweaters,Women Cotton Pullover Sweater,Women,http://assets.myntassets.com/assets/images/21211800/2022/12/16/1c8107ea-4025-441b-abe0-bc19664eeaa01671160235141Forever21SolidSweaterTops1.jpg,1899,FOREVER 21 Women Colourblocked Cotton Pullover Swe,1139
6410293a82e66dc81547f2ee,2023-03-03T13:55:11.655+00:185,TRUE,Tokyo Talkies,Sweaters,Women Solid Sweater,Women,http://assets.myntassets.com/assets/images/10990334/2021/7/27/79d271ec-2737-4a0b-a2e5-0d3de4d948691627373232789TokyoTalkiesWomenMaroonSolidSweater1.jpg,1599,Tokyo Talkies Women Maroon Solid Sweater,479
6410293a82e66dc81547f2ef,2023-03-03T13:55:11.655+00:186,TRUE,Roadster,Sweaters,Women Self Design Pullover,Women,http://assets.myntassets.com/assets/images/5447385/2022/1/17/eed18164-95fd-4322-afee-68dfb64eec0d1642411172832-Roadster-Women-Purple-Self-Design-Sweater-411642411172315-1.jpg,1299,Roadster Women Purple Self Design Pullover,389
6410293a82e66dc81547f2f0,2023-03-03T13:55:11.655+00:187,TRUE,H&M,Sweaters,Women Jacquard-Knit Jumper,Women,http://assets.myntassets.com/assets/images/20959770/2022/11/29/5aecad5a-589e-4fbc-bd1d-4958368f3cf61669719306349Jacquard-knitjumper1.jpg,2299,H&M Women White & Red Jacquard-Knit Jumper,1379
6410293a82e66dc81547f2f1,2023-03-03T13:55:11.655+00:188,TRUE,SASSAFRAS,Sweatshirts,Faux Fur Sweatshirt,Women,http://assets.myntassets.com/assets/images/12737902/2021/9/9/5ea07673-70be-49d2-9582-10a893b516a71631191012370-SASSAFRAS-Women-Blue-Faux-Fur-Sweatshirt-4191631191011789-1.jpg,1999,SASSAFRAS Women Blue Faux Fur Sweatshirt,799
6410293a82e66dc81547f2f2,2023-03-03T13:55:11.655+00:189,TRUE,Tokyo Talkies,Sweatshirts,Women Sweatshirt,Women,http://assets.myntassets.com/assets/images/20226420/2022/9/30/f03ee43b-9ced-41e0-b6da-2c4ac69d213d1664488774734Sweatshirts1.jpg,1849,Tokyo Talkies Women Hooded Sweatshirt,369
6410293a82e66dc81547f2f3,2023-03-03T13:55:11.655+00:190,TRUE,FOREVER 21,Sweaters,Women Printed Cotton Sweater,Women,http://assets.myntassets.com/assets/images/21211818/2022/12/16/d83d0881-d524-4b3f-b096-10a5cac6b0ca1671160266912Forever21PrintedSweaterTops1.jpg,1999,FOREVER 21 Women Geometric Printed Cotton Pullover,1199
6410293a82e66dc81547f2f4,2023-03-03T13:55:11.655+00:191,TRUE,H&M,Sweaters,Women Fine-Knit Jumper,Women,http://assets.myntassets.com/assets/images/20225438/2022/9/30/27295dae-b1de-4c5e-aa06-2770a21524b41664483231887Fine-knitjumper1.jpg,799,H&M Women Fine-Knit Jumper,559
6410293a82e66dc81547f2f5,2023-03-03T13:55:11.655+00:192,TRUE,H&M,Sweaters,Women Rib-Knit Sweater Vest,Women,http://assets.myntassets.com/assets/images/21072514/2022/12/5/b317f1d9-9c9d-482e-a6c1-00f64f2a45471670234905104Rib-knitsweatervest1.jpg,799,H&M Women Rib-Knit Sweater Vest,519
6410293a82e66dc81547f2f6,2023-03-03T13:55:11.655+00:193,TRUE,Styli,Sweaters,Women Pullover Fuzzy Detail,Women,http://assets.myntassets.com/assets/images/21157356/2022/12/12/6437f355-681c-4e89-904b-94c87cd26cff1670817836121RegularLengthVNeckFuzzyYarnRegularFitSweater1.jpg,2299,Styli Women Pullover with Fuzzy Detail,1954
6410293a82e66dc81547f2f7,2023-03-03T13:55:11.655+00:194,TRUE,Roadster,Sweatshirts,Women Solid Sweatshirt,Women,http://assets.myntassets.com/assets/images/5960830/2018/11/9/c4838589-e06d-429f-88c9-6e49b2ed059d1541765670941-Roadster-Women-Sweatshirts-401541765669761-1.jpg,1499,Roadster Women Black Solid Hooded Sweatshirt,374
6410293a82e66dc81547f2f8,2023-03-03T13:55:11.655+00:195,TRUE,Tokyo Talkies,Sweaters,Women Turtle Neck Pullover,Women,http://assets.myntassets.com/assets/images/20083718/2022/9/19/8c8610c6-2a00-4039-b705-bc00b670420f1663601467443TokyoTalkiesWomenPinkPullover1.jpg,3199,Tokyo Talkies Women Pink Turtle Neck Pullover,639
6410293a82e66dc81547f2f9,2023-03-03T13:55:11.655+00:196,TRUE,Styli,Sweatshirts,Hooded Cotton Sweatshirt,Women,http://assets.myntassets.com/assets/images/21284944/2022/12/22/a9b3b3f9-d7bd-419a-ae6b-3b7719ff3c561671732397829StyliWomenNavyBlueHoodedSweatshirt1.jpg,699,Styli Women Hooded Cotton Sweatshirt,699
6410293a82e66dc81547f2fa,2023-03-03T13:55:11.655+00:197,TRUE,H&M,Sweaters,Women Jacquard-Knit Jumper,Women,http://assets.myntassets.com/assets/images/20959778/2022/11/29/bfe0e01c-767e-4110-8bf8-dbe3b3f208781669719381150Jacquard-knitjumper1.jpg,2299,H&M Women Beige Jacquard-Knit Jumper,1379
6410293a82e66dc81547f2fb,2023-03-03T13:55:11.655+00:198,TRUE,Roadster,Sweatshirts,Women Solid Sweatshirt,Women,http://assets.myntassets.com/assets/images/9901971/2019/6/18/95a9cc99-ccfc-44ce-9a73-0541f37735df1560846807217-Roadster-Women-Sweatshirts-7541560846805666-1.jpg,1299,The Roadster Lifestyle Co Women Pink Solid Hooded ,389
6410293a82e66dc81547f2fc,2023-03-03T13:55:11.655+00:199,TRUE,Tokyo Talkies,Sweaters,Women Striped Sweater,Women,http://assets.myntassets.com/assets/images/10891988/2020/11/18/334de5dc-42a3-4202-b4cf-ec0a244d4d6c1605695914116TokyoTalkiesWomenBlackWhiteStripedSweater1.jpg,1749,Tokyo Talkies Women Black & White Striped Sweater,577
6410293a82e66dc81547f2fd,2023-03-03T13:55:11.655+00:200,TRUE,Nautica,Jackets,Solid Padded Jacket,Women,http://assets.myntassets.com/assets/images/14550596/2021/12/30/4fce3126-a272-413c-bacd-2b29a03d7c6f1640857042689-Nautica-Women-Jackets-5561640857041800-1.jpg,7999,Nautica Women Pink Solid Padded Jacket,3599
6410293a82e66dc81547f2fe,2023-03-03T13:55:11.655+00:201,TRUE,Chemistry,Coats,Women Longline Overcoat,Women,http://assets.myntassets.com/assets/images/18231538/2022/10/17/ad69b2e9-42c5-4556-bd2f-6832100ec7841665991262423-Chemistry-Women-Jackets-8821665991261788-1.jpg,7999,Chemistry Women Coffee Brown Solid Longline Faux L,2399
6410293a82e66dc81547f2ff,2023-03-03T13:55:11.655+00:202,TRUE,HRX by Hrithik Roshan,Jackets,Running Rapid-Dry Jacket,Women,http://assets.myntassets.com/assets/images/11953316/2020/11/9/064f2097-af68-429b-ac07-6e94992b73111604923989324-HRX-by-Hrithik-Roshan-Women-Jackets-9421604923984792-1.jpg,2799,HRX by Hrithik Roshan Women Jet Black Solid Rapid-,1259
6410293a82e66dc81547f300,2023-03-03T13:55:11.655+00:203,TRUE,Purple Feather,Coats,Women Single Breasted OverCoat,Women,http://assets.myntassets.com/assets/images/21081470/2022/12/5/a8f04bc6-5c9d-42d2-892f-33b0713b8cd91670247346638Coats1.jpg,1499,Purple Feather Women Single Breasted OverCoat,704
6410293a82e66dc81547f301,2023-03-03T13:55:11.655+00:204,TRUE,Tokyo Talkies,Jackets,Detachable Hood Parka Jacket,Women,http://assets.myntassets.com/assets/images/10854044/2022/3/28/dce441ab-7440-4329-988f-4ece3bbba42f1648451521838-Tokyo-Talkies-Women-Burgundy-Solid-Parka-Jacket-301648451520-1.jpg,3449,Tokyo Talkies Women Burgundy Detachable Hood Parka,827
6410293a82e66dc81547f302,2023-03-03T13:55:11.655+00:205,TRUE,Roadster,Jackets,Women Solid Parka Jacket,Women,http://assets.myntassets.com/assets/images/5829004/2019/10/28/e7daaba8-3b86-45c9-a082-bb5fbc5877681572240971831-Roadster-Women-Maroon-Solid-Parka-Jacket-8991572240970119-1.jpg,4299,Roadster Women Maroon Solid Parka Jacket,1934
6410293a82e66dc81547f303,2023-03-03T13:55:11.655+00:206,TRUE,Sztori,Jackets,Plus Size Solid Parka Jacket,Women,http://assets.myntassets.com/assets/images/18132338/2022/11/15/302b2f74-6edb-4ad2-9217-414bc348300f1668493691909-Sztori-Women-Jackets-2581668493691084-1.jpg,5099,Sztori Women Plus Size Coral Red Solid Parka Jacke,1529
6410293a82e66dc81547f304,2023-03-03T13:55:11.655+00:207,TRUE,Belle Fille,Coats,Trench Coat,Women,http://assets.myntassets.com/assets/images/2091954/2017/9/1/11504245960974-Belle-Fille-Women-Coats-2481504245960799-1.jpg,2599,Belle Fille Black Trench Coat,1039
6410293a82e66dc81547f305,2023-03-03T13:55:11.655+00:208,TRUE,MANGO,Jackets,Puffer Jacket,Women,http://assets.myntassets.com/assets/images/19914570/2023/1/13/17a67b73-0b9b-43c4-9075-3fcf2c4ce21d1673594034595MANGOWomenBlackPufferJacket1.jpg,3690,MANGO Women Black Puffer Jacket,1845
6410293a82e66dc81547f306,2023-03-03T13:55:11.655+00:209,TRUE,Tokyo Talkies,Jackets,Women Washed Denim Jacket,Women,http://assets.myntassets.com/assets/images/10437830/2022/4/12/2466bf21-0838-4396-b059-48aedd8665f81649749023824-Tokyo-Talkies-Women-Blue-Washed-Denim-Jacket-224164974902345-1.jpg,2449,Tokyo Talkies Women Blue Washed Denim Jacket,699
6410293a82e66dc81547f307,2023-03-03T13:55:11.655+00:210,TRUE,Roadster,Jackets,Women Solid Padded Jacket,Women,http://assets.myntassets.com/assets/images/1845133/2017/9/20/11505896266535-Roadster-Women-Red-Solid-Padded-Jacket-6651505896266281-1.jpg,3299,Roadster Women Red Solid Padded Jacket,1319
6410293a82e66dc81547f308,2023-03-03T13:55:11.655+00:211,TRUE,HRX by Hrithik Roshan,Jackets,Basketball Rapid-Dry Jackets,Women,http://assets.myntassets.com/assets/images/14281438/2021/11/3/c0dc636f-bad4-4cca-aa0c-585b82edd9a11635937995504-HRX-by-Hrithik-Roshan-Women-Jackets-2391635937994943-5.jpg,2799,HRX By Hrithik Roshan Basketball Women Jet black R,1259
6410293a82e66dc81547f309,2023-03-03T13:55:11.655+00:212,TRUE,Leather Retail,Jackets,Solid Leather Jacket,Women,http://assets.myntassets.com/assets/images/14017340/2021/4/15/be977e71-884d-4cb6-92ca-aa970c9a5cd11618469298136-Leather-Retail-Women-Jackets-751618469297288-1.jpg,3999,Leather Retail Women Maroon Solid Lightweight Leat,2199
6410293a82e66dc81547f30a,2023-03-03T13:55:11.655+00:213,TRUE,Okane,Coats,Solid Faux Fur Trim Overcoat,Women,http://assets.myntassets.com/assets/images/19399814/2022/9/12/c9c5a24d-0262-4f80-85de-4795876de75d1662978923326-Okane-Women-Navy-Blue-Solid-Suede-Faux-Fur-Trim-Overcoat-302-1.jpg,4610,Okane Women Navy Blue Solid Suede Faux Fur Trim Ov,2074
6410293a82e66dc81547f30b,2023-03-03T13:55:11.655+00:214,TRUE,Flying Machine,Jackets,Solid Padded Jacket,Women,http://assets.myntassets.com/assets/images/12802292/2020/12/14/0881c80b-41e5-4c20-832c-65abbf2ee9051607945804333-Flying-Machine-Women-Jackets-5651607945802782-1.jpg,3199,Flying Machine Women Black Solid Lightweight Padde,1599
6410293a82e66dc81547f30c,2023-03-03T13:55:11.655+00:215,TRUE,Roadster,Jackets,Women Hooded Parka Jacket,Women,http://assets.myntassets.com/assets/images/5453222/2018/11/1/2562f4b2-4667-436f-b753-e40e13df6b921541058164617-Roadster-Women-Jackets-3281541058164542-1.jpg,4299,Roadster Women Navy Blue Hooded Parka Jacket,1934
6410293a82e66dc81547f30d,2023-03-03T13:55:11.655+00:216,TRUE,Woodland,Jackets,Puffer Jacket,Women,http://assets.myntassets.com/assets/images/21147886/2022/12/9/f5751005-e801-4b54-91db-8a57145bc64b1670597819277Jackets1.jpg,6995,Woodland Women Puffer Jacket,4197
6410293a82e66dc81547f30e,2023-03-03T13:55:11.655+00:217,TRUE,DressBerry,Jackets,Solid Hooded Tailored Jacket,Women,http://assets.myntassets.com/assets/images/14070144/2021/9/3/8d778f8f-303f-4b52-83ff-9ee06f781f5f1630642212216-DressBerry-Women-Jackets-9731630642211520-5.jpg,5299,DressBerry Women Teal Blue Solid Hooded Tailored J,1589
6410293a82e66dc81547f30f,2023-03-03T13:55:11.655+00:218,TRUE,aarke Ritu Kumar,Coats,Woman Embellished Trench Coat,Women,http://assets.myntassets.com/assets/images/20432466/2022/10/31/578f9eec-9cc4-47ae-8fb5-cd274b9b0b431667213138944-aarke-Ritu-Kumar-Women-Coats-1641667213138299-1.jpg,8900,aarke Ritu Kumar Woman Embellished Trench Coat,7120
6410293a82e66dc81547f310,2023-03-03T13:55:11.655+00:219,TRUE,Campus Sutra,Jackets,Windcheater Outdoor Puffer Jacket,Women,http://assets.myntassets.com/assets/images/20402654/2022/10/14/df20b2c3-2af5-4371-81e5-6f4da1c1ce7d1665748234214CampusSutraFullSleeveSolidWomenStylishBomberJacket1.jpg,2699,Campus Sutra Women Black Windcheater Outdoor Puffe,809
6410293a82e66dc81547f311,2023-03-03T13:55:11.655+00:220,TRUE,HERE&NOW,Jackets,Women Solid Denim Jacket,Women,http://assets.myntassets.com/assets/images/7371458/2022/4/7/dfd3dd82-19b3-4211-99fa-fb1bd9754a6f1649328862004HERENOWWomenBlueSolidDenimJacket1.jpg,2699,HERE&NOW Women Blue Solid Denim Jacket,699
6410293a82e66dc81547f312,2023-03-03T13:55:11.655+00:221,TRUE,DressBerry,Jackets,Solid Bomber Jacket,Women,http://assets.myntassets.com/assets/images/11951314/2020/9/11/8d8831d9-4725-41dc-9a33-191dfcbc67ba1599825614327-DressBerry-Women-Mustard-Brown-Solid-Bomber-Jacket-236159982-1.jpg,3499,DressBerry Women Mustard Brown Solid Bomber Jacket,1224
6410293a82e66dc81547f313,2023-03-03T13:55:11.655+00:222,TRUE,Nautica,Jackets,Women Solid Padded Jacket,Women,http://assets.myntassets.com/assets/images/17561058/2022/11/10/e839a655-b989-4a38-9825-3c09adb01bae1668082480117-Nautica-Women-Jackets-7621668082479499-1.jpg,8599,Nautica Women Olive Green Solid Padded Jacket,3439
6410293a82e66dc81547f314,2023-03-03T13:55:11.655+00:223,TRUE,Allen Solly Woman,Jackets,Women Cotton Tailored Jacket,Women,http://assets.myntassets.com/assets/images/21189524/2022/12/14/d9b1d0db-ef1a-40df-93fe-06ab60e18bd01671009211590WomenRedSolidCasualJacket1.jpg,6299,Allen Solly Woman Women Cotton Longline Tailored J,3086
6410293a82e66dc81547f315,2023-03-03T13:55:11.655+00:224,TRUE,DressBerry,Jackets,Solid Hooded Tailored Jacket,Women,http://assets.myntassets.com/assets/images/14070238/2021/9/3/4d4a6376-fb41-4029-a238-7e90948f3e231630641751178-DressBerry-Women-Jackets-6991630641750417-1.jpg,5299,DressBerry Women Olive Green Solid Hooded Tailored,1589
6410293a82e66dc81547f316,2023-03-03T13:55:11.655+00:225,TRUE,Athena,Coats,Women Solid Longline Overcoat,Women,http://assets.myntassets.com/assets/images/productimage/2020/11/14/249636ae-a14e-4add-802d-95dc1e949eb31605323028265-1.jpg,7499,Athena Women Black Solid Longline Overcoat,3749
6410293a82e66dc81547f317,2023-03-03T13:55:11.655+00:226,TRUE,Roadster,Jackets,Washed Denim Jacket,Women,http://assets.myntassets.com/assets/images/12178120/2020/9/14/35caadb2-1247-4f7e-a57f-fa6e881bf5531600084873749-Roadster-Women-Jackets-6471600084871323-1.jpg,1999,Roadster Women Blue Washed Denim Jacket,999
